service_date,train_uid,stp_indicator,headcode,origin_tiploc,origin_departure,darwin_rid,matching_method,confidence,train_class,number_of_coaches,failure_reason,mileage_status
2026-03-12,P61465,P,1W60,WEYMTH,1446H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61468,P,1W62,WEYMTH,1548,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61470,P,1W63,WATRLMN,1136H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61472,P,1W64,WEYMTH,1646H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61475,P,1W65,WATRLMN,1236H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61476,P,1W66,WEYMTH,1746H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61478,P,1W67,WATRLMN,1336H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61480,P,1W68,WEYMTH,1846,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61483,P,1W69,WATRLMN,1436H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61484,O,1W70,WEYMTH,1946H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61486,P,1W71,WATRLMN,1536H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61488,P,1W72,WEYMTH,2046,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61492,P,1W74,WEYMTH,2147,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61495,P,1W77,WATRLMN,1834H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61496,P,1W78,WEYMTH,2252H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61499,P,1W79,WATRLMN,1936H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61502,P,1W83,WATRLMN,2108H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61504,O,1W85,WATRLMN,2208H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61511,P,1W93,WATRLMN,0705,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61514,P,1W95,WATRLMN,0807H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61521,O,2B24,SOTON,0849,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61522,P,2B77,WATRLMN,0015,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61523,P,2B88,SOTON,0752,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61970,P,2L07,WATRLMN,1859,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61971,P,2L09,WATRLMN,1922,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61973,P,2L13,WATRLMN,2033,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61974,P,2L17,WATRLMN,0903,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61976,P,2L18,BSNGSTK,0716,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61977,P,2L21,WATRLMN,1003,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61978,P,2L22,BSNGSTK,0818,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61979,P,2L23,WATRLMN,1033,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61980,P,2L26,BSNGSTK,0917,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61981,P,2L27,WATRLMN,1133,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61982,P,2L29,WATRLMN,1203,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61983,P,2L30,BSNGSTK,1016,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61984,P,2L31,WATRLMN,1233,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61985,P,2L34,BSNGSTK,1116,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61986,P,2L36,BSNGSTK,1146,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61987,P,2L38,BSNGSTK,1216,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61988,P,2L39,WATRLMN,1433,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61989,P,2L40,BSNGSTK,1246,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61990,P,2L41,WATRLMN,1503,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61991,P,2L42,BSNGSTK,1316,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61992,P,2L44,BSNGSTK,1346,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61993,O,2L46,BSNGSTK,1416,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61994,O,2L48,BSNGSTK,1446,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61995,O,2L50,BSNGSTK,1516,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61996,P,2L51,WATRLMN,1734,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61997,P,2L54,BSNGSTK,1616,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61998,P,2L58,BSNGSTK,1716,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61999,P,2L62,BSNGSTK,1816,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62000,O,2L64,BSNGSTK,1846,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62001,O,2L66,BSNGSTK,1916,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62002,P,2L67,WATRLMN,2133,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62004,P,2L68,BSNGSTK,1946,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62009,P,2L72,BSNGSTK,2047,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62010,P,2L75,WATRLMN,2333,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62012,P,2L77,WATRLMN,0011,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62015,P,2L79,WATRLMN,0043,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62019,P,2L82,BSNGSTK,2316,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62022,P,2L90,BSNGSTK,0728,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62023,P,2L97,WATRLMN,0804,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62024,P,2L99,WATRLMN,0833,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62300,P,2T14,PHBR,0645,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62302,P,2T45,WATRLMN,1603,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62303,P,2T62,PHBR,2146,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62304,P,2T64,PHBR,2246,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62353,P,2W82,WEYMTH,0006,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62462,P,5L04,WDONPDS,1055,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62537,P,5Q76,BSNGSTK,1201,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62538,P,5Q78,BSNGSTK,1455,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P62620,P,5Y50,SLSBRYD,1452,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-12,P61301,P,1L80,EXETRSD,2319,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L72799,P,1B14,POOLE,0647,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L72802,P,1B18,POOLE,0746,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L72804,O,1B22,POOLE,0846H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L72824,P,1B73,WATRLMN,2237H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L72834,P,1B87,WATRLMN,0737H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73569,O,1T18,PHBR,0727,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73578,P,1T25,WATRLMN,1044,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73580,P,1T26,PHBR,0932,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73582,P,1T29,WATRLMN,1144,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73584,P,1T30,PHBR,1030,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73587,P,1T33,WATRLMN,1244,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73589,P,1T34,PHBR,1128,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73592,P,1T37,WATRLMN,1344,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73607,P,1T49,WATRLMN,1644,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73612,P,1T53,WATRLMN,1744,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73622,P,1T61,WATRLMN,1944,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73632,P,1T69,WATRLMN,2144,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73638,P,1T73,WATRLMN,2245,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73756,P,1W59,WATRLMN,0936H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73762,P,1W61,WATRLMN,1036H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73792,P,1W73,WATRLMN,1636H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73797,P,1W75,WATRLMN,1734H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73808,P,1W81,WATRLMN,2008,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73819,P,1W91,WATRLMN,0608H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73886,P,2B12,SOTON,0556,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73938,P,2B49,WATRLMN,1705,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L73943,P,2B53,WATRLMN,1758,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75508,O,2L10,BSNGSTK,0516,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75510,P,2L11,WATRLMN,2002,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75513,P,2L14,BSNGSTK,0612,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75519,P,2L19,WATRLMN,0933,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75532,P,2L25,WATRLMN,1103,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75539,P,2L28,BSNGSTK,0946,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75549,P,2L32,BSNGSTK,1046,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75552,P,2L33,WATRLMN,1303,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75557,P,2L35,WATRLMN,1333,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75562,P,2L37,WATRLMN,1403,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75577,P,2L43,WATRLMN,1533,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75587,P,2L47,WATRLMN,1633,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75601,P,2L52,BSNGSTK,1546,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75609,P,2L55,WATRLMN,1828,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75612,P,2L56,BSNGSTK,1646,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75622,P,2L60,BSNGSTK,1746,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L75679,P,2L88,BSNGSTK,0701,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L76587,P,2T09,WOKING,0634,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L76589,P,2T13,WATRLMN,0734,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L76893,P,3L26,WATRLMN,0828,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L77005,P,5B39,WDONPDS,0959,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L77106,O,5B81,WATRLMN,0859H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L77109,O,5B83,WATRLMN,0927,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L77124,O,5B97,CLPHMYS,1116,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L78033,P,5Q75,CLPHMYS,1127,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L78035,P,5Q77,WATRLMN,1417H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,L78377,P,5Y51,BOMOCSD,1633,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P60981,P,1B24,POOLE,0914,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P60982,O,1B26,POOLE,0947H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P60983,P,1B65,WATRLMN,2036H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P60987,O,1B69,WATRLMN,2136H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P60993,P,1B90,POOLE,0716,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P60994,P,1B94,BOMO,0814H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61124,P,1L11,WATRLMN,0710,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61126,P,1L12,SLSBRY,0605,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61128,P,1L13,WATRLMN,0743H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61131,P,1L14,SLSBRY,0638H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61134,P,1L16,YOVILJN,0702,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61138,P,1L17,WATRLMN,0854,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61139,P,1L18,YOVILPM,0740H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61142,P,1L19,WATRLMN,0924,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61144,P,1L20,EXETRSD,0810H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61149,P,1L21,WATRLMN,0954,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61150,O,1L22,HONITON,0840,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61154,P,1L24,YOVILPM,0910H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61159,P,1L25,WATRLMN,1054,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61160,O,1L26,EXETRSD,0941,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61162,P,1L27,WATRLMN,1123H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61165,O,1L28,EXETRSD,1008H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61170,P,1L29,WATRLMN,1154,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61171,P,1L30,GLHM,1041,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61173,P,1L31,WATRLMN,1224,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61176,P,1L32,EXETRSD,1108,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61179,P,1L33,WATRLMN,1255,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61182,P,1L34,SLSBRY,1141,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61184,P,1L35,WATRLMN,1323H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61187,P,1L36,EXETRSD,1208,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61191,P,1L37,WATRLMN,1354,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61194,P,1L38,SLSBRY,1241,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61196,P,1L39,WATRLMN,1424H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61199,P,1L40,EXETRSD,1308,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61202,P,1L41,WATRLMN,1454,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61205,P,1L42,SLSBRY,1341H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61207,P,1L43,WATRLMN,1523H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61210,P,1L44,EXETRSD,1408,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61213,P,1L45,WATRLMN,1554,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61216,P,1L46,SLSBRY,1440H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61218,P,1L47,WATRLMN,1623H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61221,P,1L48,EXETRSD,1508,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61224,P,1L49,WATRLMN,1654,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61227,P,1L50,SLSBRY,1541,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61231,P,1L51,WATRLMN,1722,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61232,P,1L52,EXETRSD,1608,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61235,P,1L53,WATRLMN,1753H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61238,P,1L54,SLSBRY,1641,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61240,P,1L55,WATRLMN,1823H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61242,P,1L56,EXETRSD,1708,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61245,P,1L57,WATRLMN,1853,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61248,P,1L58,GLHM,1741H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61251,P,1L59,WATRLMN,1919H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61254,P,1L60,EXETRSD,1808,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61257,P,1L61,WATRLMN,1954H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61260,P,1L62,SLSBRY,1841,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61263,P,1L63,WATRLMN,2021,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61266,P,1L64,EXETRSD,1912H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61271,P,1L65,WATRLMN,2054,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61278,P,1L68,EXETRSD,2022,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61281,O,1L69,WATRLMN,2154H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61284,P,1L72,EXETRSD,2123,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61287,P,1L73,WATRLMN,2254,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61290,P,1L74,SLSBRY,2140,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61292,P,1L75,WATRLMN,2325H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61294,P,1L76,EXETRSD,2220,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61355,P,1T17,WATRLMN,0844,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61356,P,1T20,PHBR,0759,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61357,P,1T21,WATRLMN,0944,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61358,P,1T22,PHBR,0831,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61359,P,1T38,PHBR,1229,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61360,P,1T41,WATRLMN,1444,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61361,P,1T42,PHBR,1333,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61363,O,1T46,PHBR,1430,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61364,O,1T50,PHBR,1529,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61365,P,1T54,PHBR,1629,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61366,P,1T57,WATRLMN,1845,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61367,P,1T58,PHBR,1729,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61368,P,1T62,PHBR,1829,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61369,O,1T65,WATRLMN,2044,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61373,O,1T70,PHBR,2028,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61379,P,1V15,WATRLMN,0824,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61381,P,1V23,WATRLMN,1023H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61384,P,1W06,WEYMTH,1013H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61386,P,1W08,WEYMTH,1112H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61389,P,1W12,WEYMTH,1212H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61392,P,1W16,WEYMTH,1313H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61394,P,1W17,WATRLMN,0908H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61396,P,1W18,WEYMTH,1414H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61398,P,1W19,WATRLMN,1008H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61401,P,1W20,WEYMTH,1512H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61403,P,1W21,WATRLMN,1108H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61405,P,1W22,WEYMTH,1612H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61407,P,1W23,WATRLMN,1208H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61410,P,1W24,WEYMTH,1712H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61412,P,1W25,WATRLMN,1308H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61414,P,1W26,WEYMTH,1812H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61416,P,1W27,WATRLMN,1409,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61419,P,1W28,WEYMTH,1915H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61422,P,1W29,WATRLMN,1508,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61425,P,1W30,WEYMTH,2012H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61427,P,1W31,WATRLMN,1608,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61430,P,1W32,WEYMTH,2112H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61433,P,1W33,WATRLMN,1707,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61435,P,1W35,WATRLMN,1804H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61438,P,1W36,WEYMTH,2212H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61441,P,1W37,WATRLMN,1905H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61452,P,1W52,WEYMTH,1046H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61455,P,1W54,WEYMTH,1146H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61458,P,1W56,WEYMTH,1246H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61461,P,1W57,WATRLMN,0837H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61462,P,1W58,WEYMTH,1346H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61465,P,1W60,WEYMTH,1446H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61468,P,1W62,WEYMTH,1548,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61470,P,1W63,WATRLMN,1136H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61472,P,1W64,WEYMTH,1646H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61475,P,1W65,WATRLMN,1236H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61476,P,1W66,WEYMTH,1746H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61478,P,1W67,WATRLMN,1336H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61480,P,1W68,WEYMTH,1846,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61483,P,1W69,WATRLMN,1436H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61484,O,1W70,WEYMTH,1946H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61486,P,1W71,WATRLMN,1536H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61492,P,1W74,WEYMTH,2147,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61495,P,1W77,WATRLMN,1834H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61499,P,1W79,WATRLMN,1936H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61502,P,1W83,WATRLMN,2108H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61504,O,1W85,WATRLMN,2208H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61511,P,1W93,WATRLMN,0705,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61514,P,1W95,WATRLMN,0807H,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61521,O,2B24,SOTON,0849,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61522,P,2B77,WATRLMN,0015,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61523,P,2B88,SOTON,0752,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61970,P,2L07,WATRLMN,1859,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61971,P,2L09,WATRLMN,1922,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61973,P,2L13,WATRLMN,2033,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61974,P,2L17,WATRLMN,0903,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61976,P,2L18,BSNGSTK,0716,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61977,P,2L21,WATRLMN,1003,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61978,P,2L22,BSNGSTK,0818,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61979,P,2L23,WATRLMN,1033,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61980,P,2L26,BSNGSTK,0917,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61981,P,2L27,WATRLMN,1133,,disabled,FAILED,,,darwin_api_not_configured,
2026-03-13,P61982,P,2L29,WATRLMN,1203,,disabled,FAILED,,,darwin_api_not_configured,
